N,param,value,true_value
200,α,0.5256363759409424,0.18068641374400302
200,α,0.013619178069258941,0.8547731747568426
200,α,-0.06182672201483769,0.41818258858999285
200,α,-0.3258049077942693,0.7730704492076198
200,α,-0.06134617089990929,0.43548431161144985
200,α,0.08122430945431769,0.6458978757838907
200,α,-0.07662608701089069,0.8691363033484961
200,α,-0.1969897785491484,0.5020098242411396
200,α,-0.30322336131433103,0.49652063427399973
200,α,-0.5386162151348426,0.7206107948971053
200,α,0.08127756179066237,0.5865864561433949
200,α,0.08102767949758893,0.6499967356847828
200,α,0.05735115316094258,0.4556695661402352
200,α,0.05931819191619864,0.4448646762391801
200,α,0.18334309627552847,0.5444376316437614
200,α,0.04132875457423965,0.15599861549712174
200,α,-0.23067124478478274,0.8204416191282284
200,α,0.2713421821218043,0.371562772883661
200,α,-0.6715858123816543,0.8919299604289008
200,α,0.38311302305159034,0.5294442600220237
200,α,0.5221568161869822,0.195923570345089
200,α,0.15353935117175388,0.3455770110735488
200,α,0.0788769122083488,0.6820316148843689
200,α,-0.16490027259143647,0.7112612929235853
200,α,0.08274317500905853,0.31647671723814025
200,α,0.0003092978717714745,0.8879066234912747
200,α,0.10201259417442654,0.589558047105245
200,α,-0.18968599653626564,0.42452501998553505
200,α,-0.37322615717300617,0.8187353557820302
200,α,0.4521977571250153,0.1945421074401478
200,α,0.016535458989846097,0.6054060553099487
200,α,-0.1247568728043833,0.442316995581186
200,α,-0.09401841857309695,0.5084334620006278
200,α,-0.04378959660781845,0.31791350416182185
200,α,0.06070766246070569,0.29701306075486067
200,α,0.25062029798387275,0.6287330390240666
200,α,-0.12251013685811263,0.6866182169937468
200,α,-0.07011717939884743,0.36094053303791906
200,α,0.05115255954047704,0.6317859093531479
200,α,-0.23385324099850674,0.36126983090597825
200,α,0.6412502877704483,0.06682159234172198
200,α,-0.037051033380331555,0.5978114205648043
200,α,-0.09452085086024271,0.21173114128779752
200,α,-0.4585237969806513,0.6400173540743213
200,α,0.3758019167898021,0.28948604308658243
200,α,0.2373604224000099,0.24829166585347304
200,α,0.05005751170098083,0.6008210625414245
200,α,0.11365565991291182,0.5900132206248376
200,α,-0.377990218863346,0.6587662131535762
200,α,-0.4456104274883237,0.669170224956929
200,α,0.22311125818787347,0.45528829065768317
200,α,-0.3541143229881391,0.5282304247340412
200,α,0.052276404427806344,0.7993235867214019
200,α,0.18685501440013674,0.5926319956739202
200,α,0.20932752177790542,0.3573107264396899
200,α,0.28920673415928255,0.06992063165394194
200,α,-0.0273706016712294,0.6042927951051107
200,α,0.04899436620815267,0.4345912492529509
200,α,0.26400271283881727,0.41040905776862713
200,α,-0.06884761243159437,0.46638922429519764
200,α,0.4040510413818989,0.44133887641868225
200,α,0.22200759210596022,0.5437938414839214
200,α,-0.8296532233290602,0.907871005364323
200,α,0.19341642660724145,0.40931277171706204
200,α,-0.05962113536608554,0.3194407063401124
200,α,0.02212595826690833,0.3556495868010147
200,α,-0.040078271287799505,0.7550226592159427
200,α,0.005074105330998169,0.6319366100136882
200,α,-0.42283865176327634,0.7108592382197052
200,α,0.49731659909020076,0.2884606948189856
200,α,-0.6050311612750523,0.7956372613891634
200,α,0.10687623029919413,0.4698987066534229
200,α,-0.3494961005247803,0.803351801401743
200,α,-0.016412191592298897,0.5544722218856407
200,α,0.14771376863704744,0.2757120532410505
200,α,0.163493947705866,0.5360005937602714
200,α,-0.17832667731340557,0.9012523674444619
250,α,-0.3735576948897893,0.9047819367300839
250,α,-0.22276841771120204,0.31919513478490674
250,α,-0.07295575573305413,0.8376678135210609
250,α,-0.0509919370888732,0.22113728935389956
250,α,-0.15927707553468706,0.8026166416202515
250,α,0.15333475431589016,0.1844859335557098
250,α,-0.10577635721371559,0.5843065187477527
250,α,0.151235070704404,0.6088347196092071
250,α,-0.07079364131544669,0.18268142287220604
250,α,0.07971151172766122,0.7530856931053495
250,α,0.4913359577284725,0.25010302424705333
250,α,-0.03656972985116402,0.5800533593314922
250,α,-0.18272901601391112,0.9098218189141665
250,α,-0.271968399219637,0.3960868755757723
250,α,0.2216242806770889,0.4494583496667252
250,α,0.031051157949496866,0.28858908872080147
250,α,-0.1056209476265722,0.3131954713312961
250,α,-0.4041904567122882,0.610486668204991
250,α,-0.06398639654941335,0.4303938373993336
250,α,0.00324626418586349,0.3627768049793277
250,α,0.3603567284127407,0.43380586893524353
250,α,0.025568410288884125,0.652233392422763
250,α,0.1953288830679007,0.3661017379252301
250,α,-0.3012044766576172,0.39128921374158715
250,α,-0.26100396702453244,0.9031438193857103
250,α,0.1286266687729679,0.5091688286872222
250,α,-0.09569323718660702,0.17329704971840612
250,α,-0.11363132648479274,0.5128443470877413
250,α,-0.2850962400478131,0.7743431705477825
250,α,0.15001234370581584,0.5424430229233822
250,α,0.10151269762837167,0.5154245157218151
250,α,-0.22216405262561817,0.45270219598168154
250,α,0.20192104712069325,0.4577204229956343
250,α,-0.019704399384132903,0.19053175947519063
250,α,-0.2314249315869445,0.6696506149965217
250,α,0.22286251403301632,0.44495714754745147
250,α,-0.27336988970960835,0.5735907349036113
250,α,-0.08695120950813823,0.46578815482155755
250,α,0.06720833938117088,0.575034606400708
250,α,-0.001531831243567483,0.4547441156816705
250,α,0.10650548777814983,0.3097921624439102
250,α,-0.3055150755206647,0.67564719424203
250,α,0.33460545161509464,0.474107303232208
250,α,0.10411205366341267,0.22392786750726126
250,α,-0.34354287377783765,0.5576965008960837
250,α,-0.26720294936000843,0.5275241552574801
250,α,0.34329146276258854,0.29926177890378364
250,α,0.30835501921817515,0.3629345069426832
250,α,0.0972592523894622,0.2932260208608999
250,α,0.21155527690860468,0.04321938041459648
250,α,-0.25284145614925463,0.564540681369172
250,α,-0.12090017969910682,0.8607253464083424
250,α,-0.06760629905585722,0.2578225032714883
250,α,0.6492626626293627,0.18145722619522223
250,α,0.11400381436156692,0.6303237902815346
250,α,0.1471411277475554,0.8066657973320897
250,α,0.009934450695325087,0.2102653097226912
250,α,0.4225656754532516,0.46022888482499286
250,α,-0.12678264498414915,0.4660121057490774
250,α,0.022819994484067796,0.3501486365968664
250,α,-0.42216985388343076,0.6976083907058651
250,α,-0.03513492485606795,0.3138837912278194
250,α,-0.14540175791954213,0.4009389180553155
250,α,0.1559500479884518,0.39312243463621044
250,α,0.10955291967243397,0.36357793660636833
250,α,0.04472425120855972,0.31264976713777154
250,α,-0.3108290278710189,0.6726315980113079
250,α,0.10296847002892717,0.5169155576186766
250,α,0.2552192425493201,0.4184149269969997
250,α,-0.5944621923647276,0.7972153002501428
250,α,-0.2647624321915595,0.49522373796433444
250,α,0.33667043458681967,0.5243952707401023
250,α,-0.17677086320029078,0.8821205518649766
250,α,0.5026358093061698,0.13947284299599289
250,α,0.1899316446846549,0.22221229464992392
250,α,0.02764844054554272,0.6080020777441263
250,α,0.15979720111690188,0.5538409463944265
250,α,0.051767756905220286,0.6012114120565988
250,α,0.3326292498721483,0.17203286263009837
250,α,0.15842415881400884,0.6495991025467007
250,α,0.006191872774563512,0.2040314100294599
250,α,-0.17913235828709417,0.8382643868660296
250,α,-0.0931198151201435,0.3417708607696886
250,α,-0.16381374883728805,0.6669703954027453
250,α,0.0884786239576103,0.27267744372903113
250,α,-0.3188976239620327,0.45829277078902253
250,α,0.1454416005941758,0.22510296433806973
250,α,0.17905702050155753,0.45335627362538994
250,α,-0.3257736115933526,0.5969421621989416
250,α,0.07200100627765027,0.16184703441047563
250,α,-0.07126593557074101,0.7483925981827021
250,α,-0.18951853255021764,0.4109333234061133
250,α,0.18213677796457656,0.3495193589339723
250,α,-0.17079356429875547,0.5573771862766698
250,α,0.1133009985676503,0.5247156967834208
250,α,0.20177011915919627,0.10783391487981006
250,α,-0.12606313616149145,0.7462726076030654
250,α,-0.0650323823573839,0.22820074901837062
250,α,-0.005204802350569415,0.7666496999126946
250,α,0.3261282199739099,0.40474887213587013
500,α,-0.2293465192011407,0.626765463143054
500,α,0.33894523227888806,0.41317859055133555
500,α,-0.16993822252232743,0.3916835628771067
500,α,-0.3366734067068214,0.6406659146039551
500,α,0.42524507684460777,0.2315308181297944
500,α,-0.3404745452924177,0.6485993049528227
500,α,0.15631163515966318,0.6173870072800295
500,α,0.026455934912545498,0.6352350627797919
500,α,0.04926205670038497,0.7420725083112847
500,α,0.06957326953373866,0.7557271472900146
500,α,-0.004245073552630985,0.4819551431804259
500,α,0.3688890904222025,0.3300636218428473
500,α,0.2717383633613387,0.5966137494257233
500,α,-0.13379470625528034,0.6985178532953131
500,α,0.6248535763666179,0.2096406497179732
500,α,-0.14117352582083242,0.822153519750651
500,α,-0.380130938423006,0.726692416691777
500,α,-0.04374142165409889,0.30127279432282095
500,α,0.14391045911599504,0.12061850583780571
500,α,-0.09220280900193947,0.23636633916627559
500,α,0.2663348370383466,0.5866559855699738
500,α,-0.0020377528576543402,0.399908713010984
500,α,0.6231528055781882,0.14796793700178293
500,α,0.2918534312458573,0.28151277070155156
500,α,0.32061633925891597,0.39046619122471415
500,α,-0.059189381813725905,0.4455991227081777
500,α,0.3529045918587375,0.2518206366362042
500,α,-0.0785012321219718,0.613998584688231
500,α,0.09016753501932434,0.35066953904387094
500,α,-0.06471982578472024,0.408092307876674
500,α,0.3934633892968385,0.20582471484846948
500,α,-0.2339940009684176,0.7159218474179115
500,α,-0.03714254220376867,0.8063698475312833
500,α,0.060297346047399114,0.7843625424714414
500,α,0.34540293909019304,0.3903757901577808
500,α,0.1106269940959963,0.4331587135203817
500,α,-0.16871029632680767,0.6089114331610577
500,α,0.05571502639194459,0.6428424782488357
500,α,0.00802915812213112,0.6054778744080861
500,α,0.7415442078503232,0.08892204336088688
500,α,-0.10697591016892882,0.40032262508270033
500,α,-0.2209578552403872,0.6736502743800753
500,α,0.1640243313902937,0.572953928604858
500,α,-0.0878771482193248,0.31260575404411084
500,α,-0.0090173635591147,0.45500045348536744
500,α,0.3215141803886851,0.27639656684084807
500,α,0.24853788126330542,0.24455190161999377
500,α,0.008614175292321669,0.37078026918458024
500,α,0.1971912839880597,0.2056851609569457
500,α,-0.18272265353236294,0.7766761478657276
500,α,0.4928144154701482,0.38599567793872075
500,α,0.5942093639765511,0.1364933676440128
500,α,0.32418370612150504,0.4706667394146016
500,α,-0.009710125734340547,0.46997906144348395
500,α,0.2769737105985889,0.2450610646383183
500,α,0.052717341272076834,0.735995625719494
500,α,0.023385509866403087,0.438955039710124
500,α,0.13500420769540591,0.21116658406368669
500,α,0.13610528075742423,0.26609711549176474
500,α,-0.13504874913571963,0.8186758817011474
500,α,-0.11269545774282186,0.9123919144100958
500,α,0.5336533342134675,0.31976349115313885
500,α,0.0029570891675450572,0.4758928501242255
500,α,-0.3540942464639134,0.5897027868462963
500,α,0.3068013509795441,0.47935703999199886
500,α,-0.157824196756567,0.2714513303072084
500,α,-0.3112225741799057,0.5736536448678047
500,α,-0.050094989049937366,0.464483196176636
500,α,0.10024195013820769,0.5147233668825515
500,α,0.11642471264127313,0.46035500478932506
500,α,0.33481872529596995,0.48225354562492856
500,α,0.1347329945349821,0.2540472327864639
500,α,0.19237855824637462,0.33450672722426467
500,α,0.5629772434794822,0.3007377243634664
500,α,0.17896267819492728,0.6223350984134284
500,α,0.17555548540271682,0.2934174442365705
500,α,0.18101569182016608,0.641304425746462
500,α,0.11214228523226855,0.4899951102208755
500,α,0.1743987043650248,0.17584309224462102
500,α,0.1149038898002191,0.4141553819031257
500,α,0.08910207273721271,0.6765373939999638
500,α,0.1516711233650666,0.5003534085180276
500,α,-0.5178782674085556,0.7685106823989284
500,α,0.3510155403195261,0.24500549696239038
500,α,0.08891154778793431,0.6607007713462196
500,α,-0.32160615045240115,0.7311117818021603
500,α,-0.4313197313068973,0.8839694477922425
500,α,-0.03836814949743139,0.6036542599213934
500,α,-0.09425870164799083,0.4606298937890706
500,α,-0.10857793604999405,0.3590083641112724
500,α,0.5747133768167197,0.23133320980007263
500,α,-0.30550677610319077,0.5063560690668288
500,α,-0.06440362341702166,0.7983776102654504
500,α,0.019262908422108094,0.7035251000422799
500,α,-0.11127131482367397,0.2568864433695635
500,α,-0.05742732471432996,0.29546865234508685
500,α,0.1073174918402888,0.2135047042476834
500,α,0.09382312102725499,0.5827042182135999
500,α,0.13406749610475405,0.17428994489443617
500,α,-0.04761685270720195,0.44387416107948874
1000,α,-0.1806684978911286,0.7905539288185404
1000,α,-0.07230851225702295,0.5888369747534506
1000,α,-0.3727961535887876,0.494534158626698
1000,α,0.17634383928984926,0.1379336057113879
1000,α,0.0633154151194858,0.497025703563875
1000,α,0.13228954106071655,0.5046517831007302
1000,α,0.07433609740199426,0.24200699918643243
1000,α,0.3389272859107916,0.5624355945377517
1000,α,-0.2075733260502362,0.5572826637033241
1000,α,-0.052477144384435626,0.2848714991608487
1000,α,0.4242424728799763,0.23287278611230733
1000,α,0.0819531540189162,0.13424608789013906
1000,α,0.07341863811744942,0.6883620296609344
1000,α,-0.22669765310072854,0.7463359485805445
1000,α,0.08583441503660039,0.6437737587622365
1000,α,0.17298128172207172,0.5165165431667565
1000,α,0.05099842717296654,0.5394936007420384
1000,α,0.09202253113652703,0.4307727139251888
1000,α,0.10882105677036746,0.4563092065416402
1000,α,-0.020822970569516985,0.48312714534011714
1000,α,0.1145702959249223,0.5314564185831943
1000,α,0.182098711257332,0.641696360331563
1000,α,-0.22066518774734867,0.40125379877720163
1000,α,-0.2072285126438007,0.36540070330194674
1000,α,-0.23847378877869402,0.33011852528904917
1000,α,0.05801084603730555,0.572934794028344
1000,α,0.663873794857446,0.21569881120596657
1000,α,0.18073387530733448,0.4116858760242535
1000,α,0.3273501676802,0.25052727654491413
1000,α,-0.022378878264034563,0.3867370863384469
1000,α,0.3760653644083872,0.33894577073781285
1000,α,-0.5663618785979033,0.7157079477903093
1000,α,0.143133527100765,0.1323528148971876
1000,α,0.2045348087900155,0.3777088122055259
1000,α,-0.232050463066797,0.3372792445242273
1000,α,-0.13219616667189493,0.7087017597864672
1000,α,-0.2292933067399467,0.7040414318656971
1000,α,-0.03128735130759486,0.36811552090083677
1000,α,-0.08843826596171056,0.7085770981420743
1000,α,0.09442354127979513,0.6897379904058363
1000,α,-0.30294550726274205,0.8116079152405168
1000,α,-0.1200999974305485,0.20054588356855688
1000,α,0.47149036932392313,0.13832361725725556
1000,α,0.12103419225268067,0.1922815995653275
1000,α,0.3801109123399201,0.1704777699198409
1000,α,-0.38145552591351606,0.7422759781677991
1000,α,-0.17043418654408193,0.7688583312185943
1000,α,-0.22364819626572974,0.5532640470868864
1000,α,-0.05408793887404542,0.22416263258295954
1000,α,0.289928827119012,0.21380766698792986
1000,α,0.206517551489043,0.38843760498786967
1000,α,-0.13807220906094808,0.7448975222261678
1000,α,-0.019948720770864403,0.5987134150193653
1000,α,-0.5517209205624646,0.8610077674259664
1000,α,0.14306401511336636,0.3294223710459196
1000,α,-0.35808023114902215,0.564341549932059
1000,α,0.27252981924853753,0.4036404212357347
1000,α,0.13940426344163143,0.4791760340193863
1000,α,-0.17805057548417458,0.854373488496968
1000,α,-0.39615767320310724,0.5673733943031901
1000,α,0.25655291832460136,0.5292189192020402
1000,α,0.022409564259943338,0.4947244157327776
1000,α,-0.25531500918175903,0.6778115399361028
1000,α,-0.17137139650627384,0.3247952720903866
1000,α,-0.519090943701978,0.8587216150785206
1000,α,-0.027645004761550518,0.7821209022044553
1000,α,0.09713813994359916,0.3777723266650045
1000,α,-0.21633199513653936,0.4572218167869285
1000,α,0.05382217891044644,0.4360098800266364
1000,α,0.14366717331220968,0.7158462764744217
1000,α,-0.7139257818572806,0.8234312958447739
1000,α,0.37288308583783514,0.46610891896564677
1000,α,-0.4904032270781833,0.7712734614413093
1000,α,-0.31591968771131107,0.7816457826221761
1000,α,-0.2527321335257262,0.7056576323170753
1000,α,-0.38018881350740896,0.4821753981137033
1000,α,-0.25590557758953125,0.8546225535441193
1000,α,0.03586937028634851,0.7487142020121771
1000,α,0.19437170022690042,0.6486406052473332
1000,α,-0.01576486390339993,0.9031915862797613
1000,α,-0.12375756296847742,0.3438146661728462
1000,α,0.17160915748573646,0.5751362589043075
1000,α,-0.06428967295746613,0.8466881671193933
1000,α,0.20027197732639357,0.5959261808920585
1000,α,-0.1362676540803046,0.7315632363842056
1000,α,0.10208841715144401,0.48769823011945235
1000,α,0.43557796161858475,0.34909291932384934
1000,α,-0.2929261079066038,0.8416777032138955
1000,α,-0.14218902657942756,0.5647140732685018
1000,α,-0.5568508415505403,0.6508748014549253
1000,α,-0.12304596505437981,0.798442976386337
1000,α,-0.2120116097080289,0.49802426003467404
1000,α,-0.380501646012375,0.7228960282184594
1000,α,-0.04590775510001299,0.4707200482172095
1000,α,0.3731810531675619,0.17035485174097567
1000,α,0.042675294517741325,0.34319719206246607
1000,α,-0.05199821163980911,0.32713102958597967
1000,α,0.057046883033726514,0.513375547683684
1000,α,0.029621727371402395,0.43834633592852035
1000,α,0.023429028653791928,0.5259010168627115
10,τ,0.6778799954819869,0.8764160339373243
10,τ,-0.09157232881380217,2.4111224580283483
10,τ,-0.05019650763206718,2.0927818525039306
10,τ,-0.32646673164118234,1.0941400173144418
10,τ,0.21850953103021808,0.4553197870986494
10,τ,0.3030253450497662,0.5734028077676266
10,τ,0.5813922501564373,1.1909465491565703
10,τ,0.3152433010048552,1.157345860501431
10,τ,0.1185317999336385,0.7060037972857613
10,τ,0.37756619589847107,1.477778667960802
10,τ,0.6371572325326866,2.7333674416355795
10,τ,0.7672011015521409,0.5289410821334308
10,τ,0.0703548025165055,1.8315208181624405
10,τ,-0.6609037204344053,1.6966598157411883
10,τ,0.6271141386483162,0.9229492808382339
10,τ,0.413603545490447,0.9200047489286236
10,τ,0.3935840572850333,3.4578850383350805
10,τ,-0.9636920528535783,1.362088784401108
10,τ,-0.23230512735531494,2.099804781373134
10,τ,0.30055684520527615,0.5841252149566698
10,τ,1.1675691791059981,1.0616985427125833
10,τ,0.0039013005085113406,1.298806330423337
10,τ,0.4958275531968438,0.617612347265312
10,τ,0.49788394020305726,1.4383841444942804
10,τ,-0.05681229927044762,1.369372530353007
10,τ,-0.464935461998358,1.3328048738541618
10,τ,-0.2703399194497822,0.7873098343690198
10,τ,-0.04137680956151901,0.6616157574061199
10,τ,-0.14943709779287184,1.5884624337321196
10,τ,0.21305178996082974,3.31257875558807
10,τ,-0.041813784484801386,0.389377346426453
10,τ,1.217694445218404,1.887371978089855
10,τ,0.4136273693863104,0.9827874719868683
10,τ,0.8624338864407477,1.6149655375573269
10,τ,0.31917313976543615,0.8216349037144429
10,τ,0.1511312998471528,1.0738131676241511
10,τ,0.10329933021744842,0.642219509279655
10,τ,0.07422033088003555,1.882319165447348
10,τ,0.06936357418589467,1.5465304929042276
10,τ,-0.06958533890749419,0.5071417545674761
10,τ,0.35521073088910216,0.8732453731925787
10,τ,2.1617671934274814,0.5865946622167385
10,τ,0.07577825513468628,0.8711793875470207
10,τ,0.19685805627402253,0.7640255987754805
10,τ,-0.6319844114796025,1.4614345135200102
10,τ,0.1180606022566778,0.966128527575297
10,τ,-0.2817993063201638,2.303813790487053
10,τ,0.046382651102173766,0.7385010844962429
10,τ,0.5319916873119575,0.6442465879859633
10,τ,-0.2409676369121384,0.40228044765506854
10,τ,-0.9201114641876242,1.3904741477803557
10,τ,-0.22926302539855214,5.541944920382785
10,τ,-0.04207539711434527,1.7049634411913432
10,τ,0.07811959456816986,0.5102189740807195
10,τ,0.9048118319850276,1.5215709191848164
10,τ,0.3026334680676961,1.764373778251622
10,τ,0.0680007043976647,0.6699051611719413
10,τ,-0.061835911759520745,0.6640473593663636
10,τ,0.2518925384920212,1.0292144111877128
10,τ,0.04153492043008422,0.8872589502529625
10,τ,-1.2260829478965523,1.7607953309150832
10,τ,-0.8792272949174207,1.0870558658647371
10,τ,0.5583557964136294,0.3740841900740223
10,τ,0.450255261954039,1.8324466980853191
10,τ,-0.03148224457830118,8.507150050868601
10,τ,0.008612725413759958,0.2975619472647512
10,τ,0.024759870153727492,1.1127992239993088
10,τ,-0.2203174683329432,1.1196543214585424
10,τ,-0.12291714322752001,2.0793071541283794
10,τ,0.09683114495491985,0.48955005118333894
10,τ,0.5507268776631078,1.1764773608866488
10,τ,-1.3876084501778316,2.1431843472237597
10,τ,-0.8262673571650032,1.0940412000979307
10,τ,1.6819851380293636,0.39157931579209393
10,τ,-0.4445852169004132,2.70587857993017
10,τ,0.6567097881922108,1.067632585509564
10,τ,0.6205074264638296,0.8847223848036027
10,τ,0.08470554891738458,0.8994856741949319
10,τ,0.21424311632988613,0.7887587001586556
10,τ,0.030668195246126184,0.8571806746096524
10,τ,0.3643188316850281,1.2089588082100287
10,τ,-0.23072414002205788,0.8344593257298693
10,τ,1.0963098797525603,0.3898462028265809
10,τ,-0.047831592440147785,0.47956379365457014
10,τ,-0.10115440838468959,0.9363988195377967
10,τ,-0.07899908886850437,1.014593450363819
10,τ,0.16035903911616306,0.39425705294421626
10,τ,-0.18687435834655752,1.2680602698737817
10,τ,0.01924751411325809,0.9985548100617597
10,τ,-0.6018608487762958,5.9090705163701465
10,τ,0.3110990228402576,0.3101470887912432
10,τ,0.40702884202365164,1.1976253832147103
10,τ,-0.6944845690507107,0.9592297153317182
10,τ,0.13459681719970407,2.4291604689579676
10,τ,-0.5553136327761008,3.0205840271701225
10,τ,0.05576357939446869,0.36832206318078553
10,τ,0.5477122842274459,0.5290723656765058
10,τ,0.2975620431786324,0.49563893503519924
10,τ,0.0503080886102617,0.9013791813615286
10,τ,0.267011545316435,1.8380868899066007
25,τ,5.388199383597645,2.3114737553274303
25,τ,0.14949005762285805,0.5183116896161272
25,τ,0.15259669198053905,0.4604284751723988
25,τ,3.029122641182895,2.6682058815765584
25,τ,0.5520501299909243,0.7295377279502419
25,τ,0.3457474187368904,0.7155552636209105
25,τ,-0.8704785566385058,2.7233526071794523
25,τ,0.1749144367068789,1.0479313402694845
25,τ,-0.24936588433276952,1.0040664545536104
25,τ,0.1988772114735099,0.5694271448113598
25,τ,-0.7530510922571119,4.115401747592868
25,τ,0.13526940461921533,1.0682911820677072
25,τ,0.6017955107364723,0.3457463914009939
25,τ,0.23303441270439418,1.6777458208384441
25,τ,-0.41922037371360277,1.2958662717990157
25,τ,1.2340884276811392,1.8597209082607913
25,τ,0.7750564421683097,2.582353358454248
25,τ,0.6831075514583382,0.7058063095085121
25,τ,-0.6033382484880312,1.2483085121176025
25,τ,0.1625259017113176,0.47209961496051905
25,τ,-1.1601891313642607,4.776055406193662
25,τ,-0.6480254582089082,0.830991733565192
25,τ,-0.23679495799406958,1.4119254751115873
25,τ,1.4198273638608625,0.532223992892562
25,τ,-0.3535456063365858,1.5671930908999097
25,τ,-0.3924975568493001,1.8052083536640002
25,τ,-0.13725469977757943,1.9064678004030338
25,τ,0.03670210756990677,2.3366048606328715
25,τ,-0.0038961550813285672,1.0791254740004532
25,τ,0.008473185660677673,1.4967728843927712
25,τ,-0.3671172813262934,1.2613963902024492
25,τ,2.079397637346477,0.6480007449438743
25,τ,0.01968704804941912,0.8740966914129367
25,τ,-0.8664120677568423,2.8301888870022998
25,τ,0.7767020491098433,0.4669993643741288
25,τ,-0.20918114410433986,0.4925896126009249
25,τ,-0.32818571678654695,1.0053853413568092
25,τ,-0.2814076221612849,4.7577602297287305
25,τ,0.27958021256417664,0.9527263330501958
25,τ,0.12925280108416437,0.805497648630097
25,τ,-1.8041486733528103,2.9668129008115796
25,τ,-1.0690191679938819,1.313822232783878
25,τ,0.4842947925235118,0.6991864212994147
25,τ,0.9991297577610698,0.39514061488272234
25,τ,0.2896446379096851,0.36605121491603576
25,τ,0.31951142607688077,1.3375298806432572
25,τ,0.10025601110551285,1.0289297382230616
25,τ,0.1832675054466011,0.8170957845050588
25,τ,0.1505249485405349,2.0898909302320723
25,τ,0.32285704614821165,1.255219409340915
25,τ,-0.6599267677650209,1.0074823081987172
25,τ,-0.5809614374130478,3.2579399792439485
25,τ,0.693574468719913,0.3426740474125518
25,τ,-0.24300936008777563,0.6584542808107957
25,τ,-0.38911400711477373,1.0789905529166586
25,τ,0.24358212543492097,0.6012937227924112
25,τ,0.02823990180676783,1.6639003290569379
25,τ,0.005809614816722486,0.5248038150036336
25,τ,-0.06315143859222627,1.5563320298830634
25,τ,0.2984088697189323,0.6144942167475367
25,τ,-0.872682303794329,2.3807140873572705
25,τ,-0.6085980016904986,1.9298449566791964
25,τ,1.3631256347873006,0.3310347941386781
25,τ,0.25752076913145033,0.3847186152447996
25,τ,-0.8454357343337748,4.010653822709497
25,τ,-0.09311820903411538,0.9405106840828865
25,τ,0.45605253029453346,0.4581894746729685
25,τ,0.45952857549615855,0.8695314486778266
25,τ,-0.1769432851806193,1.1016082890776728
25,τ,0.026590804739052537,0.165312418253288
25,τ,-0.12594928469609362,0.46740404014822434
25,τ,-0.006105366289997027,1.4580283163077776
25,τ,0.07785140117126832,1.406140918931041
25,τ,0.3363702678426539,0.732830497514755
25,τ,0.5550218831027349,2.8917980582164167
25,τ,-0.101774461757002,0.9763718373782543
25,τ,-0.2217266930143419,0.7670289058886832
25,τ,0.2925712989524546,0.7808686806096198
25,τ,-0.22369233136645605,1.9939925705613657
25,τ,-0.20330836526072882,1.9567008848183178
25,τ,0.15119252504889946,2.8513698112225567
25,τ,-1.3275176528625479,3.039059452274729
25,τ,-0.0684918562310376,0.788857528942343
25,τ,-1.0495592433657432,1.3986090832930627
25,τ,1.3543582488397177,0.6221058400702943
25,τ,0.5585385472000669,0.5512582835477803
25,τ,0.6255937656043831,1.8311141193672447
25,τ,-0.039135248679507795,1.2793876539988271
25,τ,0.6517418407472126,2.1584294571516707
25,τ,-0.20416868784692355,3.2942333431766713
25,τ,-2.272508888542318,2.7104130962712714
25,τ,1.1820826656309744,1.098435201437819
25,τ,0.6552143842626844,0.2510920308191136
25,τ,-0.35991657909640934,0.785132645123503
25,τ,0.4395451351574875,0.7220758751620224
25,τ,0.039203383019393634,0.6856725334247059
25,τ,-0.4383266030758344,2.0313503633544645
25,τ,-0.2310226709266654,1.3170860220680085
25,τ,0.13648446330147812,0.6336192799270474
25,τ,-0.06689922355935463,0.8086627512995963
50,τ,0.6500871292815023,1.2370266834624857
50,τ,0.014038323088463533,1.6029744024952521
50,τ,-0.9519782045866427,2.505475695370959
50,τ,-0.0369716422193096,1.2448479331247206
50,τ,-0.25625841240350256,0.6821546699279564
50,τ,0.10414190155793662,0.36086412549670943
50,τ,-0.09547249674004366,0.9260957449173421
50,τ,-0.11358442705311528,0.5463791015733064
50,τ,0.061289667033017636,1.3402841240560115
50,τ,0.2981193671072262,1.400008528135158
50,τ,1.1015397168774212,0.7601041228417833
50,τ,0.6431290480085747,0.8015167481101062
50,τ,0.6650783323380676,4.2442110255477425
50,τ,0.6218722020198133,1.1096929811038614
50,τ,0.39011631080929465,2.1316882572820948
50,τ,-0.4646375317255459,1.072354839225657
50,τ,0.407079073230862,1.6135288607161582
50,τ,-0.42485384039492713,2.8221386703478575
50,τ,0.26637771262521914,1.0102139367443324
50,τ,-0.2062823290574236,1.2125878893305106
50,τ,0.8484178729765803,1.800787891122726
50,τ,0.8624379278303432,0.7274694267160741
50,τ,0.9391648722423049,1.2571439405793443
50,τ,1.3092169484866343,0.5849221575498833
50,τ,0.48993623638560124,1.328014912179873
50,τ,0.08141687729012026,1.0359446254879936
50,τ,0.3246070798283516,0.7758700847145699
50,τ,0.4285398925565695,0.46004815546025307
50,τ,0.4556129664881392,2.873177638861831
50,τ,0.005607501480129562,1.3138516608551218
50,τ,-0.5870638804858876,1.6668749409141785
50,τ,0.07728327200667673,2.2119818690076736
50,τ,1.4936608017008095,0.7165181086983526
50,τ,0.07162097130247014,0.5320931353927029
50,τ,0.021422323002310617,0.8505184530981321
